qz,qxy,intensity
1.94189,0.0714286,57.628
1.94189,0.0803571,57.628
1.94189,0.0892857,57.628
1.94189,0.0982143,57.514
1.94189,0.107143,57.514
1.94189,0.116071,57.514
1.94189,0.125,57.514
1.94189,0.133929,57.514
1.94189,0.142857,57.514
1.94189,0.151786,57.514
1.94189,0.160714,57.514
1.94189,0.169643,57.514
1.94189,0.178571,57.514
1.94189,0.1875,57.514
1.94189,0.196429,57.514
1.94189,0.205357,57.628
1.94189,0.214286,57.628
1.94189,0.223214,57.628
1.94189,0.232143,57.628
1.94189,0.241071,57.628
1.94189,0.25,57.628
1.94189,0.258929,57.628
1.94189,0.267857,57.628
1.94189,0.276786,57.628
1.94189,0.285714,57.628
1.94189,0.294643,57.329
1.94189,0.303571,57.318
1.94189,0.3125,57.155
1.94189,0.321429,57.568
1.94189,0.330357,57.432
1.94189,0.339286,56.144
1.94189,0.348214,58.127
1.94189,0.357143,56.652
1.94189,0.366071,114.273
1.94189,0.375,112.812
1.94189,0.383929,111.655
1.94189,0.392857,108.275
1.94189,0.401786,109.204
1.94189,0.410714,106.948
1.94189,0.419643,104.568
1.94189,0.428571,104.731
1.94189,0.4375,104.133
1.94189,0.446429,101.856
1.94189,0.455357,101.856
1.94189,0.464286,101.269
1.94189,0.473214,98.28
1.94189,0.482143,97.878
1.94189,0.491071,93.59
1.94189,0.5,93.59
1.94189,0.508929,94.128
1.94189,0.517857,93.128
1.94189,0.526786,91.427
1.94189,0.535714,90.84
1.94189,0.544643,89.84
1.94189,0.553571,88.84
1.94189,0.5625,89.139
1.94189,0.571429,88.438
1.94189,0.580357,88.851
1.94189,0.589286,87.15
1.94189,0.598214,86.449
1.94189,0.607143,85.449
1.94189,0.616071,85.449
1.94189,0.625,84.862
1.94189,0.633929,84.862
1.94189,0.642857,84.976
1.94189,0.651786,85.09
1.94189,0.660714,83.791
1.94189,0.669643,83.965
1.94189,0.678571,83.965
1.94189,0.6875,83.378
1.94189,0.696429,83.976
1.94189,0.705357,83.976
1.94189,0.714286,83.802
1.94189,0.723214,84.514
1.94189,0.732143,84.987
1.94189,0.741071,85.998
1.94189,0.75,84.998
1.94189,0.758929,84.998
1.94189,0.767857,85.368
1.94189,0.776786,84.781
1.94189,0.785714,86.151
1.94189,0.794643,86.863
1.94189,0.803571,87.934
1.94189,0.8125,88.244
1.94189,0.821429,88.141
1.94189,0.830357,88.913
1.94189,0.839286,90.098
1.94189,0.848214,91.43
1.94189,0.857143,92.327
1.94189,0.866071,92.615
1.94189,0.875,93.626
1.94189,0.883929,92.947
1.94189,0.892857,92.844
1.94189,0.901786,93.143
1.94189,0.910714,92.844
1.94189,0.919643,93.029
1.94189,0.928571,93.339
1.94189,0.9375,93.649
1.94189,0.946429,92.671
1.94189,0.955357,92.166
1.94189,0.964286,92.889
1.94189,0.973214,91.612
1.94189,0.982143,90.683
1.94189,0.991071,90.672
1.94189,1,91.683
1.94189,1.00893,90.395
1.94189,1.01786,89.705
1.94189,1.02679,88.004
1.94189,1.03571,85.727
1.94189,1.04464,85.738
1.94189,1.05357,83.162
1.94189,1.0625,84.173
1.94189,1.07143,80.472
1.94189,1.08036,81.173
1.94189,1.08929,78.184
1.94189,1.09821,77.483
1.94189,1.10714,75.369
1.94189,1.11607,75.081
1.94189,1.125,75.027
1.94189,1.13393,71.386
1.94189,1.14286,71.799
1.94189,1.15179,73.158
1.94189,1.16071,70.93
1.94189,1.16964,70.289
1.94189,1.17857,70.762
1.94189,1.1875,64.534
1.94189,1.19643,62.839
1.94189,1.20536,61.426
1.94189,1.21429,60.198
1.94189,1.22321,59.611
1.94189,1.23214,57.671
1.94189,1.24107,57.443
1.94189,1.25,57.443
1.94189,1.25893,57.742
1.94189,1.26786,57.514
1.94189,1.27679,57.514
1.94189,1.28571,57.628
1.94189,1.29464,57.628
1.94189,1.30357,57.628
1.94189,1.3125,57.628
1.94189,1.32143,57.628
1.94189,1.33036,57.628
1.94189,1.33929,57.628
1.94189,1.34821,57.628
1.94189,1.35714,57.628
1.94189,1.36607,57.628
1.94189,1.375,57.628
1.94189,1.38393,57.514
1.94189,1.39286,57.514
1.94189,1.40179,57.514
1.94189,1.41071,57.514
1.94189,1.41964,57.514
1.94189,1.42857,57.514
1.94189,1.4375,57.514
1.94189,1.44643,57.514
1.94189,1.45536,57.514
1.94189,1.46429,57.514
1.94189,1.47321,57.514
1.94189,1.48214,57.514
1.94189,1.49107,57.628
1.94189,1.5,57.628
1.94189,1.50893,57.628
1.94189,1.51786,57.628
1.9322,0,74.873
1.9322,0.00892857,57.198
1.9322,0.0178571,57.084
1.9322,0.0267857,57.258
1.9322,0.0357143,57.557
1.9322,0.0446429,57.557
1.9322,0.0535714,57.557
1.9322,0.0625,57.557
1.9322,0.0714286,57.557
1.9322,0.0803571,57.557
1.9322,0.0892857,57.557
1.9322,0.0982143,57.557
1.9322,0.107143,57.557
1.9322,0.116071,57.557
1.9322,0.125,57.557
1.9322,0.133929,57.557
1.9322,0.142857,57.557
1.9322,0.151786,57.557
1.9322,0.160714,57.557
1.9322,0.169643,57.557
1.9322,0.178571,57.557
1.9322,0.1875,57.557
1.9322,0.196429,57.557
1.9322,0.205357,57.557
1.9322,0.214286,57.557
1.9322,0.223214,57.557
1.9322,0.232143,57.557
1.9322,0.241071,57.557
1.9322,0.25,57.557
1.9322,0.258929,57.557
1.9322,0.267857,57.557
1.9322,0.276786,57.557
1.9322,0.285714,57.557
1.9322,0.294643,57.557
1.9322,0.303571,57.4
1.9322,0.3125,57.464
1.9322,0.321429,57.779
1.9322,0.330357,57.497
1.9322,0.339286,56.965
1.9322,0.348214,58.796
1.9322,0.357143,57.923
1.9322,0.366071,129.215
1.9322,0.375,126.084
1.9322,0.383929,122.796
1.9322,0.392857,118.633
1.9322,0.401786,118.057
1.9322,0.410714,117.296
1.9322,0.419643,110.535
1.9322,0.428571,112.535
1.9322,0.4375,112.008
1.9322,0.446429,108.595
1.9322,0.455357,107.894
1.9322,0.464286,107.122
1.9322,0.473214,107.133
1.9322,0.482143,106.361
1.9322,0.491071,103.073
1.9322,0.5,102.671
1.9322,0.508929,101.155
1.9322,0.517857,99.155
1.9322,0.526786,97.867
1.9322,0.535714,95.878
1.9322,0.544643,97.177
1.9322,0.553571,94.59
1.9322,0.5625,92.302
1.9322,0.571429,93.188
1.9322,0.580357,92.199
1.9322,0.589286,90.612
1.9322,0.598214,89.623
1.9322,0.607143,88.036
1.9322,0.616071,87.748
1.9322,0.625,86.161
1.9322,0.633929,85.987
1.9322,0.642857,86.275
1.9322,0.651786,83.264
1.9322,0.660714,86.449
1.9322,0.669643,85.449
1.9322,0.678571,84.449
1.9322,0.6875,83.862
1.9322,0.696429,84.161
1.9322,0.705357,82.161
1.9322,0.714286,83.161
1.9322,0.723214,83.574
1.9322,0.732143,84.161
1.9322,0.741071,83.574
1.9322,0.75,83.873
1.9322,0.758929,83.873
1.9322,0.767857,84.286
1.9322,0.776786,85.286
1.9322,0.785714,85.656
1.9322,0.794643,85.368
1.9322,0.803571,85.265
1.9322,0.8125,85.45
1.9322,0.821429,86.162
1.9322,0.830357,87.945
1.9322,0.839286,87.831
1.9322,0.848214,88.244
1.9322,0.857143,87.956
1.9322,0.866071,90.141
1.9322,0.875,88.152
1.9322,0.883929,92.348
1.9322,0.892857,92.843
1.9322,0.901786,92.751
1.9322,0.910714,93.061
1.9322,0.919643,93.73
1.9322,0.928571,93.442
1.9322,0.9375,92.752
1.9322,0.946429,92.35
1.9322,0.955357,93.66
1.9322,0.964286,93.155
1.9322,0.973214,92.753
1.9322,0.982143,92.465
1.9322,0.991071,92.465
1.9322,1,92.476
1.9322,1.00893,89.498
1.9322,1.01786,88.395
1.9322,1.02679,88.591
1.9322,1.03571,89.477
1.9322,1.04464,87.189
1.9322,1.05357,84.727
1.9322,1.0625,84.852
1.9322,1.07143,82.564
1.9322,1.08036,82.863
1.9322,1.08929,81.173
1.9322,1.09821,79.586
1.9322,1.10714,78.184
1.9322,1.11607,76.896
1.9322,1.125,77.07
1.9322,1.13393,73.141
1.9322,1.14286,74.141
1.9322,1.15179,71.739
1.9322,1.16071,72.799
1.9322,1.16964,72.272
1.9322,1.17857,71.332
1.9322,1.1875,66.278
1.9322,1.19643,67.996
1.9322,1.20536,67.654
1.9322,1.21429,61.54
1.9322,1.22321,61.127
1.9322,1.23214,59.714
1.9322,1.24107,59.187
1.9322,1.25,57.187
1.9322,1.25893,56.845
1.9322,1.26786,58.03
1.9322,1.27679,57.443
1.9322,1.28571,57.557
1.9322,1.29464,57.557
1.9322,1.30357,57.557
1.9322,1.3125,57.557
1.9322,1.32143,57.557
1.9322,1.33036,57.557
1.9322,1.33929,57.557
1.9322,1.34821,57.557
1.9322,1.35714,57.557
1.9322,1.36607,57.557
1.9322,1.375,57.557
1.9322,1.38393,57.557
1.9322,1.39286,57.557
1.9322,1.40179,57.557
1.9322,1.41071,57.557
1.9322,1.41964,57.557
1.9322,1.42857,57.557
1.9322,1.4375,57.557
1.9322,1.44643,57.557
1.9322,1.45536,57.557
1.9322,1.46429,57.557
1.9322,1.47321,57.557
1.9322,1.48214,57.557
1.9322,1.49107,57.557
1.9322,1.5,57.557
1.9322,1.50893,57.557
1.9322,1.51786,57.557
1.92252,0,75.286
1.92252,0.00892857,57.725
1.92252,0.0178571,57.084
1.92252,0.0267857,57.258
1.92252,0.0357143,57.671
1.92252,0.0446429,57.671
1.92252,0.0535714,57.671
1.92252,0.0625,57.671
1.92252,0.0714286,57.671
1.92252,0.0803571,57.671
1.92252,0.0892857,57.671
1.92252,0.0982143,57.671
1.92252,0.107143,57.671
1.92252,0.116071,57.671
1.92252,0.125,57.671
1.92252,0.133929,57.671
1.92252,0.142857,57.671
1.92252,0.151786,57.671
1.92252,0.160714,57.671
1.92252,0.169643,57.671
1.92252,0.178571,57.671
1.92252,0.1875,57.671
1.92252,0.196429,57.671
1.92252,0.205357,57.671
1.92252,0.214286,57.671
1.92252,0.223214,57.671
1.92252,0.232143,57.671
1.92252,0.241071,57.671
1.92252,0.25,57.671
1.92252,0.258929,57.671
1.92252,0.267857,57.671
1.92252,0.276786,57.671
1.92252,0.285714,57.671
1.92252,0.294643,57.557
1.92252,0.303571,57.041
1.92252,0.3125,57.404
1.92252,0.321429,57.366
1.92252,0.330357,57.198
1.92252,0.339286,55.802
1.92252,0.348214,56.301
1.92252,0.357143,76.486
1.92252,0.366071,137.811
1.92252,0.375,136.523
1.92252,0.383929,135.534
1.92252,0.392857,132.257
1.92252,0.401786,127.806
1.92252,0.410714,131.518
1.92252,0.419643,124.828
1.92252,0.428571,123.828
1.92252,0.4375,121.138
1.92252,0.446429,119.149
1.92252,0.455357,118.676
1.92252,0.464286,119.388
1.92252,0.473214,112.698
1.92252,0.482143,113.41
1.92252,0.491071,110.122
1.92252,0.5,108.122
1.92252,0.508929,109.492
1.92252,0.517857,105.492
1.92252,0.526786,105.204
1.92252,0.535714,105.215
1.92252,0.544643,101.927
1.92252,0.553571,100.639
1.92252,0.5625,99.237
1.92252,0.571429,99.237
1.92252,0.580357,98.063
1.92252,0.589286,97.177
1.92252,0.598214,97.177
1.92252,0.607143,92.188
1.92252,0.616071,92.601
1.92252,0.625,90.84
1.92252,0.633929,87.552
1.92252,0.642857,88.324
1.92252,0.651786,88.21
1.92252,0.660714,85.21
1.92252,0.669643,87.922
1.92252,0.678571,86.221
1.92252,0.6875,84.933
1.92252,0.696429,84.933
1.92252,0.705357,83.933
1.92252,0.714286,84.449
1.92252,0.723214,84.449
1.92252,0.732143,84.449
1.92252,0.741071,84.449
1.92252,0.75,83.862
1.92252,0.758929,83.862
1.92252,0.767857,83.862
1.92252,0.776786,84.161
1.92252,0.785714,84.574
1.92252,0.794643,84.656
1.92252,0.803571,84.368
1.92252,0.8125,84.966
1.92252,0.821429,86.151
1.92252,0.830357,86.749
1.92252,0.839286,86.749
1.92252,0.848214,87.863
1.92252,0.857143,86.45
1.92252,0.866071,96.749
1.92252,0.875,85.244
1.92252,0.883929,90.141
1.92252,0.892857,90.924
1.92252,0.901786,91.544
1.92252,0.910714,92.028
1.92252,0.919643,92.751
1.92252,0.928571,93.349
1.92252,0.9375,92.833
1.92252,0.946429,93.143
1.92252,0.955357,93.339
1.92252,0.964286,93.35
1.92252,0.973214,93.019
1.92252,0.982143,92.432
1.92252,0.991071,92.443
1.92252,1,92.155
1.92252,1.00893,90.764
1.92252,1.01786,90.96
1.92252,1.02679,89.857
1.92252,1.03571,89.982
1.92252,1.04464,88.167
1.92252,1.05357,86.591
1.92252,1.0625,85.841
1.92252,1.07143,84.553
1.92252,1.08036,83.852
1.92252,1.08929,83.749
1.92252,1.09821,82.173
1.92252,1.10714,80.885
1.92252,1.11607,82.184
1.92252,1.125,79.184
1.92252,1.13393,76.896
1.92252,1.14286,78.255
1.92252,1.15179,74.853
1.92252,1.16071,72.625
1.92252,1.16964,71.685
1.92252,1.17857,71.272
1.92252,1.1875,70.332
1.92252,1.19643,69.164
1.92252,1.20536,65.11
1.92252,1.21429,61.996
1.92252,1.22321,60.882
1.92252,1.23214,61.654
1.92252,1.24107,61.828
1.92252,1.25,58.187
1.92252,1.25893,57.6
1.92252,1.26786,57.671
1.92252,1.27679,57.671
1.92252,1.28571,57.671
1.92252,1.29464,57.671
1.92252,1.30357,57.671
1.92252,1.3125,57.671
1.92252,1.32143,57.671
1.92252,1.33036,57.671
1.92252,1.33929,57.671
1.92252,1.34821,57.671
1.92252,1.35714,57.671
1.92252,1.36607,57.671
1.92252,1.375,57.671
1.92252,1.38393,57.671
1.92252,1.39286,57.671
1.92252,1.40179,57.671
1.92252,1.41071,57.671
1.92252,1.41964,57.671
1.92252,1.42857,57.671
1.92252,1.4375,57.671
1.92252,1.44643,57.671
1.92252,1.45536,57.671
1.92252,1.46429,57.671
1.92252,1.47321,57.671
1.92252,1.48214,57.671
1.92252,1.49107,57.671
1.92252,1.5,57.671
1.92252,1.50893,57.671
1.92252,1.51786,57.671
1.91283,0,75.286
1.91283,0.00892857,57.725
1.91283,0.0178571,57.084
1.91283,0.0267857,57.258
1.91283,0.0357143,57.671
1.91283,0.0446429,57.671
1.91283,0.0535714,57.671
1.91283,0.0625,57.671
1.91283,0.0714286,57.671
1.91283,0.0803571,57.671
1.91283,0.0892857,57.671
1.91283,0.0982143,57.671
1.91283,0.107143,57.671
1.91283,0.116071,57.671
1.91283,0.125,57.671
1.91283,0.133929,57.671
1.91283,0.142857,57.671
1.91283,0.151786,57.671
1.91283,0.160714,57.671
1.91283,0.169643,57.671
1.91283,0.178571,57.671
1.91283,0.1875,57.671
1.91283,0.196429,57.671
1.91283,0.205357,57.671
1.91283,0.214286,57.671
1.91283,0.223214,57.671
1.91283,0.232143,57.671
1.91283,0.241071,57.671
1.91283,0.25,57.671
1.91283,0.258929,57.671
1.91283,0.267857,57.671
1.91283,0.276786,57.671
1.91283,0.285714,57.671
1.91283,0.294643,57.671
1.91283,0.303571,57.568
1.91283,0.3125,57.415
1.91283,0.321429,57.54
1.91283,0.330357,57.443
1.91283,0.339286,55.916
1.91283,0.348214,56.24
1.91283,0.357143,134.396
1.91283,0.366071,148.646
1.91283,0.375,147.728
1.91283,0.383929,145.44
1.91283,0.392857,140.049
1.91283,0.401786,142.658
1.91283,0.410714,138.68
1.91283,0.419643,136.876
1.91283,0.428571,134.876
1.91283,0.4375,134.898
1.91283,0.446429,132.735
1.91283,0.455357,130.333
1.91283,0.464286,127.757
1.91283,0.473214,133.127
1.91283,0.482143,124.85
1.91283,0.491071,124.448
1.91283,0.5,120.16
1.91283,0.508929,119.16
1.91283,0.517857,114.573
1.91283,0.526786,112.573
1.91283,0.535714,111.883
1.91283,0.544643,111.595
1.91283,0.553571,108.492
1.91283,0.5625,110.204
1.91283,0.571429,106.204
1.91283,0.580357,103.215
1.91283,0.589286,102.916
1.91283,0.598214,103.215
1.91283,0.607143,99.34
1.91283,0.616071,97.166
1.91283,0.625,95.764
1.91283,0.633929,93.291
1.91283,0.642857,92.188
1.91283,0.651786,91.199
1.91283,0.660714,89.9
1.91283,0.669643,91.911
1.91283,0.678571,88.911
1.91283,0.6875,86.808
1.91283,0.696429,86.221
1.91283,0.705357,86.221
1.91283,0.714286,85.449
1.91283,0.723214,85.449
1.91283,0.732143,84.449
1.91283,0.741071,84.449
1.91283,0.75,84.449
1.91283,0.758929,83.851
1.91283,0.767857,83.851
1.91283,0.776786,84.15
1.91283,0.785714,83.862
1.91283,0.794643,83.574
1.91283,0.803571,83.286
1.91283,0.8125,83.77
1.91283,0.821429,84.368
1.91283,0.830357,84.955
1.91283,0.839286,85.966
1.91283,0.848214,84.667
1.91283,0.857143,85.955
1.91283,0.866071,84.841
1.91283,0.875,86.738
1.91283,0.883929,88.119
1.91283,0.892857,88.429
1.91283,0.901786,89.625
1.91283,0.910714,90.522
1.91283,0.919643,91.832
1.91283,0.928571,93.017
1.91283,0.9375,92.327
1.91283,0.946429,93.11
1.91283,0.955357,93.42
1.91283,0.964286,93.029
1.91283,0.973214,93.328
1.91283,0.982143,93.339
1.91283,0.991071,92.051
1.91283,1,92.948
1.91283,1.00893,92.742
1.91283,1.01786,91.753
1.91283,1.02679,91.362
1.91283,1.03571,90.373
1.91283,1.04464,90.444
1.91283,1.05357,89.982
1.91283,1.0625,89.417
1.91283,1.07143,87.542
1.91283,1.08036,86.14
1.91283,1.08929,84.151
1.91283,1.09821,84.276
1.91283,1.10714,84.874
1.91283,1.11607,79.472
1.91283,1.125,78.412
1.91283,1.13393,77.184
1.91283,1.14286,76.782
1.91283,1.15179,74.967
1.91283,1.16071,73.853
1.91283,1.16964,72.739
1.91283,1.17857,71.799
1.91283,1.1875,72.799
1.91283,1.19643,73.332
1.91283,1.20536,67.99
1.91283,1.21429,61.865
1.91283,1.22321,67.751
1.91283,1.23214,63.996
1.91283,1.24107,64.241
1.91283,1.25,58.241
1.91283,1.25893,59.828
1.91283,1.26786,57.899
1.91283,1.27679,57.899
1.91283,1.28571,56.899
1.91283,1.29464,56.785
1.91283,1.30357,57.671
1.91283,1.3125,57.671
1.91283,1.32143,57.671
1.91283,1.33036,57.671
1.91283,1.33929,57.671
1.91283,1.34821,57.671
1.91283,1.35714,57.671
1.91283,1.36607,57.671
1.91283,1.375,57.671
1.91283,1.38393,57.671
1.91283,1.39286,57.671
1.91283,1.40179,57.671
1.91283,1.41071,57.671
1.91283,1.41964,57.671
1.91283,1.42857,57.671
1.91283,1.4375,57.671
1.91283,1.44643,57.671
1.91283,1.45536,57.671
1.91283,1.46429,57.671
1.91283,1.47321,57.671
1.91283,1.48214,57.671
1.91283,1.49107,57.671
1.91283,1.5,57.671
1.91283,1.50893,57.671
1.91283,1.51786,57.671
1.90315,0,75.286
1.90315,0.00892857,57.725
1.90315,0.0178571,57.084
1.90315,0.0267857,57.258
1.90315,0.0357143,57.671
1.90315,0.0446429,57.671
1.90315,0.0535714,57.671
1.90315,0.0625,57.671
1.90315,0.0714286,57.671
1.90315,0.0803571,57.671
1.90315,0.0892857,57.671
1.90315,0.0982143,57.671
1.90315,0.107143,57.671
1.90315,0.116071,57.671
1.90315,0.125,57.671
1.90315,0.133929,57.671
1.90315,0.142857,57.671
1.90315,0.151786,57.671
1.90315,0.160714,57.671
1.90315,0.169643,57.671
1.90315,0.178571,57.671
1.90315,0.1875,57.671
1.90315,0.196429,57.671
1.90315,0.205357,57.671
1.90315,0.214286,57.671
1.90315,0.223214,57.671
1.90315,0.232143,57.671
1.90315,0.241071,57.671
1.90315,0.25,57.671
1.90315,0.258929,57.671
1.90315,0.267857,57.671
1.90315,0.276786,57.671
1.90315,0.285714,57.671
1.90315,0.294643,57.671
1.90315,0.303571,57.796
1.90315,0.3125,57.6
1.90315,0.321429,57.671
1.90315,0.330357,57.144
1.90315,0.339286,56.557
1.90315,0.348214,57.815
1.90315,0.357143,150.676
1.90315,0.366071,153.705
1.90315,0.375,152.14
1.90315,0.383929,150.738
1.90315,0.392857,150.347
1.90315,0.401786,149.07
1.90315,0.410714,145.679
1.90315,0.419643,145.277
1.90315,0.428571,145.288
1.90315,0.4375,141.174
1.90315,0.446429,143.37
1.90315,0.455357,140.566
1.90315,0.464286,135.99
1.90315,0.473214,134.485
1.90315,0.482143,133.083
1.90315,0.491071,132.393
1.90315,0.5,128.176
1.90315,0.508929,132.404
1.90315,0.517857,127.116
1.90315,0.526786,124.415
1.90315,0.535714,122.839
1.90315,0.544643,122.551
1.90315,0.553571,120.861
1.90315,0.5625,114.171
1.90315,0.571429,118.171
1.90315,0.580357,110.595
1.90315,0.589286,109.894
1.90315,0.598214,109.791
1.90315,0.607143,106.617
1.90315,0.616071,103.514
1.90315,0.625,102.927
1.90315,0.633929,98.34
1.90315,0.642857,96.465
1.90315,0.651786,95.177
1.90315,0.660714,98.476
1.90315,0.669643,93.302
1.90315,0.678571,94.188
1.90315,0.6875,90.199
1.90315,0.696429,89.911
1.90315,0.705357,89.911
1.90315,0.714286,87.449
1.90315,0.723214,86.449
1.90315,0.732143,86.449
1.90315,0.741071,85.449
1.90315,0.75,86.449
1.90315,0.758929,85.449
1.90315,0.767857,84.449
1.90315,0.776786,84.449
1.90315,0.785714,83.851
1.90315,0.794643,84.449
1.90315,0.803571,83.862
1.90315,0.8125,83.574
1.90315,0.821429,83.286
1.90315,0.830357,83.286
1.90315,0.839286,84.585
1.90315,0.848214,84.884
1.90315,0.857143,86.243
1.90315,0.866071,87.243
1.90315,0.875,85.727
1.90315,0.883929,85.923
1.90315,0.892857,86.706
1.90315,0.901786,88.717
1.90315,0.910714,90.027
1.90315,0.919643,90.739
1.90315,0.928571,91.522
1.90315,0.9375,92.12
1.90315,0.946429,93.017
1.90315,0.955357,94.213
1.90315,0.964286,93.409
1.90315,0.973214,93.42
1.90315,0.982143,92.833
1.90315,0.991071,92.926
1.90315,1,94.225
1.90315,1.00893,92.649
1.90315,1.01786,91.557
1.90315,1.02679,92.454
1.90315,1.03571,92.063
1.90315,1.04464,91.775
1.90315,1.05357,90.498
1.90315,1.0625,88.509
1.90315,1.07143,87.52
1.90315,1.08036,86.232
1.90315,1.08929,86.428
1.90315,1.09821,84.852
1.90315,1.10714,84.151
1.90315,1.11607,85.863
1.90315,1.125,84.102
1.90315,1.13393,82.113
1.90315,1.14286,78.184
1.90315,1.15179,75.896
1.90315,1.16071,75.608
1.90315,1.16964,75.967
1.90315,1.17857,73.255
1.90315,1.1875,74.255
1.90315,1.19643,72.973
1.90315,1.20536,71.087
1.90315,1.21429,68.973
1.90315,1.22321,67.691
1.90315,1.23214,64.865
1.90315,1.24107,70.11
1.90315,1.25,63.882
1.90315,1.25893,59.882
1.90315,1.26786,59.127
1.90315,1.27679,59.127
1.90315,1.28571,58.127
1.90315,1.29464,56.899
1.90315,1.30357,57.671
1.90315,1.3125,57.671
1.90315,1.32143,57.671
1.90315,1.33036,57.671
1.90315,1.33929,57.671
1.90315,1.34821,57.671
1.90315,1.35714,57.671
1.90315,1.36607,57.671
1.90315,1.375,57.671
1.90315,1.38393,57.671
1.90315,1.39286,57.671
1.90315,1.40179,57.671
1.90315,1.41071,57.671
1.90315,1.41964,57.671
1.90315,1.42857,57.671
1.90315,1.4375,57.671
1.90315,1.44643,57.671
1.90315,1.45536,57.671
1.90315,1.46429,57.671
1.90315,1.47321,57.671
1.90315,1.48214,57.671
1.90315,1.49107,57.671
1.90315,1.5,57.671
1.90315,1.50893,57.671
1.90315,1.51786,57.671
1.89346,0,75.286
1.89346,0.00892857,57.725
1.89346,0.0178571,57.084
1.89346,0.0267857,57.258
1.89346,0.0357143,57.671
1.89346,0.0446429,57.671
1.89346,0.0535714,57.671
1.89346,0.0625,57.671
1.89346,0.0714286,57.671
1.89346,0.0803571,57.671
1.89346,0.0892857,57.671
1.89346,0.0982143,57.671
1.89346,0.107143,57.671
1.89346,0.116071,57.671
1.89346,0.125,57.671
1.89346,0.133929,57.671
1.89346,0.142857,57.671
1.89346,0.151786,57.671
1.89346,0.160714,57.671
1.89346,0.169643,57.671
1.89346,0.178571,57.671
1.89346,0.1875,57.671
1.89346,0.196429,57.671
1.89346,0.205357,57.671
1.89346,0.214286,57.671
1.89346,0.223214,57.671
1.89346,0.232143,57.671
1.89346,0.241071,57.671
1.89346,0.25,57.671
1.89346,0.258929,57.671
1.89346,0.267857,57.671
1.89346,0.276786,57.671
1.89346,0.285714,57.671
1.89346,0.294643,57.671
1.89346,0.303571,57.611
1.89346,0.3125,57.6
1.89346,0.321429,58.269
1.89346,0.330357,57.731
1.89346,0.339286,58.062
1.89346,0.348214,62.781
1.89346,0.357143,157.061
1.89346,0.366071,158.341
1.89346,0.375,159.281
1.89346,0.383929,156.292
1.89346,0.392857,156.004
1.89346,0.401786,153.542
1.89346,0.410714,152.841
1.89346,0.419643,151.841
1.89346,0.428571,151.841
1.89346,0.4375,149.45
1.89346,0.446429,145.13
1.89346,0.455357,145.429
1.89346,0.464286,144.924
1.89346,0.473214,141.234
1.89346,0.482143,140.832
1.89346,0.491071,140.37
1.89346,0.5,139.37
1.89346,0.508929,134.979
1.89346,0.517857,135.691
1.89346,0.526786,136.702
1.89346,0.535714,131.713
1.89346,0.544643,129.322
1.89346,0.553571,127.447
1.89346,0.5625,129.045
1.89346,0.571429,132.768
1.89346,0.580357,126.85
1.89346,0.589286,119.861
1.89346,0.598214,119.872
1.89346,0.607143,109.883
1.89346,0.616071,110.894
1.89346,0.625,110.318
1.89346,0.633929,105.916
1.89346,0.642857,110.432
1.89346,0.651786,102.845
1.89346,0.660714,108.144
1.89346,0.669643,105.742
1.89346,0.678571,105.34
1.89346,0.6875,94.878
1.89346,0.696429,95.476
1.89346,0.705357,95.775
1.89346,0.714286,92.438
1.89346,0.723214,89.737
1.89346,0.732143,88.737
1.89346,0.741071,88.036
1.89346,0.75,88.449
1.89346,0.758929,86.161
1.89346,0.767857,86.047
1.89346,0.776786,85.047
1.89346,0.785714,84.851
1.89346,0.794643,83.851
1.89346,0.803571,82.851
1.89346,0.8125,83.976
1.89346,0.821429,83.389
1.89346,0.830357,83.503
1.89346,0.839286,83.503
1.89346,0.848214,83.574
1.89346,0.857143,84.471
1.89346,0.866071,84.357
1.89346,0.875,84.357
1.89346,0.883929,85.14
1.89346,0.892857,85.738
1.89346,0.901786,87.461
1.89346,0.910714,88.059
1.89346,0.919643,88.543
1.89346,0.928571,87.728
